user_id,age,gender,country,postal_code,traffic_source
65839,27,M,United States,27410,Search
64606,30,M,United States,27410,Organic
86820,54,F,United States,27410,Email
68531,23,F,United States,27410,Search
24259,34,F,United States,27407,Email
25511,34,M,United States,27407,Search
41904,29,F,United States,27407,Organic
52392,47,F,United States,27205,Search
87665,31,M,United States,27205,Search
88520,30,M,United States,28379,Search
40938,44,M,United States,27406,Email
97920,30,F,United States,27406,Facebook
17907,44,F,United States,27406,Search
97965,28,M,United States,27406,Search
30392,61,M,United States,27406,Search
62940,62,F,United States,27405,Search
3224,68,M,United States,27405,Search
58252,67,F,United States,27405,Search
5866,58,M,United States,27320,Search
80756,18,F,United States,27320,Search
79369,35,M,United States,27320,Organic
99510,14,M,United States,27320,Search
90731,22,M,United States,27215,Search
39643,23,F,United States,27215,Search
98673,38,F,United States,27215,Organic
48097,64,M,United States,27215,Search
12321,48,M,United States,27215,Search
22733,12,F,United States,27215,Search
69884,64,M,United States,28352,Display
70298,46,F,United States,28352,Search
98231,52,F,United States,27217,Search
59712,43,F,United States,27217,Search
24750,70,F,United States,27253,Search
97326,22,M,United States,27253,Search
53271,22,M,United States,27253,Organic
63567,64,F,United States,27253,Search
35178,48,M,United States,27302,Search
60759,39,F,United States,27302,Organic
77720,59,F,United States,27302,Search
51245,30,M,United States,27302,Search
92366,17,M,United States,27302,Search
25336,31,F,United States,27302,Search
17223,50,F,United States,27302,Search
49992,30,M,United States,28376,Search
87278,60,F,United States,28376,Search
96867,50,M,United States,28376,Search
99116,12,M,United States,28376,Facebook
56099,57,M,United States,28376,Organic
28165,16,F,United States,28376,Search
17188,21,F,United States,28376,Search
16375,54,F,United States,28376,Search
73399,56,M,United States,28376,Search
19338,27,F,United States,28376,Search
65522,38,M,United States,28376,Search
16151,69,M,United States,28376,Search
17974,67,F,United States,27330,Organic
58366,54,M,United States,27330,Email
33848,52,M,United States,27330,Search
26842,63,F,United States,27330,Facebook
29584,66,F,United States,27516,Search
57378,40,M,United States,27516,Search
69991,59,F,United States,27332,Search
41030,31,M,United States,27332,Search
38148,68,M,United States,27332,Search
74321,35,M,United States,27332,Search
1636,51,F,United States,27332,Organic
33386,68,M,United States,27332,Search
15701,47,M,United States,27278,Email
12510,13,F,United States,27278,Email
76160,50,F,United States,27278,Display
63218,67,F,United States,27278,Search
9909,23,F,United States,27514,Organic
13377,16,M,United States,27514,Organic
53257,55,F,United States,27514,Search
72116,38,M,United States,27514,Search
12624,23,F,United States,27514,Search
78724,62,M,United States,27514,Search
79580,26,M,United States,28314,Search
12371,52,M,United States,28314,Organic
36712,14,M,United States,28314,Organic
97246,17,M,United States,28314,Facebook
75134,27,M,United States,28314,Email
16240,40,F,United States,28314,Search
36710,59,M,United States,28314,Search
48722,15,M,United States,28314,Search
66797,31,M,United States,28314,Organic
909,44,F,United States,27517,Organic
35918,69,M,United States,27517,Organic
48835,52,F,United States,27517,Search
67419,38,M,United States,27517,Search
34502,23,M,United States,27517,Organic
27072,66,M,United States,28304,Search
90156,21,F,United States,28304,Organic
43906,50,M,United States,28304,Search
37290,38,F,United States,28304,Search
90980,52,F,United States,28304,Search
37596,18,M,United States,28304,Search
34638,32,F,United States,28304,Search
28532,20,F,United States,28304,Search
82534,45,F,United States,28304,Search
76617,67,M,United States,27705,Search
6447,27,M,United States,27705,Search
7746,36,F,United States,27705,Search
10453,47,M,United States,27705,Search
27956,33,F,United States,27705,Search
53347,60,M,United States,27705,Search
22622,53,M,United States,27705,Facebook
26206,57,M,United States,27705,Search
36788,34,M,United States,27705,Search
31855,24,F,United States,27705,Search
53039,60,M,United States,28303,Search
52756,38,M,United States,28303,Organic
41220,19,M,United States,28303,Search
22396,61,F,United States,27707,Search
13918,42,M,United States,27707,Search
93762,64,M,United States,27707,Organic
93736,49,M,United States,27707,Search
19493,41,F,United States,27707,Search
57289,38,F,United States,28358,Search
79927,70,M,United States,28358,Facebook
46946,26,F,United States,28358,Display
60975,24,M,United States,28358,Search
93507,13,F,United States,28358,Search
69181,67,M,United States,28358,Search
24660,26,M,United States,28358,Search
79715,41,M,United States,27713,Search
55981,39,F,United States,27713,Search
64574,42,F,United States,27713,Search
16745,21,M,United States,27713,Search
34051,66,F,United States,27713,Search
88310,26,F,United States,27713,Search
35882,58,F,United States,27713,Organic
26618,42,F,United States,27713,Email
55047,52,F,United States,27713,Search
9163,65,F,United States,27713,Search
84203,15,M,United States,28348,Search
46822,66,M,United States,27502,Search
40001,15,F,United States,27502,Email
384,20,M,United States,27502,Search
73020,33,M,United States,27502,Search
13119,20,M,United States,27701,Search
81020,47,F,United States,27701,Facebook
3026,18,M,United States,27701,Search
45359,21,M,United States,28306,Search
46639,25,F,United States,28306,Email
38950,49,M,United States,28306,Facebook
32939,66,M,United States,28311,Search
60452,25,F,United States,27519,Search
65512,63,F,United States,27519,Organic
35136,53,F,United States,27519,Search
21002,65,M,United States,27519,Email
11697,43,M,United States,27519,Search
79623,34,M,United States,27519,Search
46191,42,F,United States,27540,Search
68485,29,M,United States,27540,Search
24812,45,F,United States,27560,Search
53838,65,F,United States,27560,Search
33746,63,F,United States,27560,Organic
25293,52,M,United States,27560,Search
26165,49,F,United States,27526,Organic
29927,50,F,United States,27526,Search
3088,69,M,United States,27704,Search
44438,12,M,United States,27704,Facebook
78119,55,F,United States,27704,Facebook
28965,14,F,United States,27704,Search
47006,50,F,United States,27704,Display
58493,39,M,United States,27704,Email
4307,29,F,United States,27539,Email
33028,50,F,United States,27539,Organic
84250,63,F,United States,27539,Search
42095,22,M,United States,27703,Search
77357,17,M,United States,27703,Email
12424,60,M,United States,27703,Search
47137,32,F,United States,27703,Search
8599,41,M,United States,27513,Search
2393,43,F,United States,27513,Search
6900,40,F,United States,27513,Search
90261,61,F,United States,27513,Search
5911,12,F,United States,27513,Search
31716,30,M,United States,27513,Search
47272,52,F,United States,27513,Search
4296,22,M,United States,27511,Search
10634,69,F,United States,27511,Facebook
72402,65,F,United States,27511,Display
47975,20,M,United States,27511,Search
56003,24,M,United States,27518,Search
21647,14,M,United States,27518,Facebook
44945,41,M,United States,27606,Search
29818,42,M,United States,27606,Email
51445,23,F,United States,27606,Search
48395,21,F,United States,27606,Display
41247,61,F,United States,27606,Search
73914,68,F,United States,27606,Email
40867,27,F,United States,27606,Search
79509,13,M,United States,27606,Display
82181,24,F,United States,27606,Search
94172,59,M,United States,27606,Organic
58764,28,M,United States,27606,Search
82291,38,M,United States,27606,Search
76256,30,F,United States,27607,Email
1535,43,F,United States,27607,Search
71556,21,M,United States,27613,Search
37736,67,M,United States,27613,Search
4164,41,F,United States,27612,Search
12190,46,M,United States,27612,Search
45353,22,F,United States,27612,Search
68369,24,M,United States,27612,Email
84655,12,M,United States,27612,Organic
52834,31,M,United States,27612,Search
33924,32,M,United States,27603,Facebook
62765,55,F,United States,27603,Search
30210,46,M,United States,27603,Search
28771,67,F,United States,27603,Search
53617,58,M,United States,27603,Search
19043,30,F,United States,27603,Search
27316,44,M,United States,27603,Organic
99558,62,F,United States,27603,Search
76156,15,F,United States,27603,Search
82827,22,F,United States,27603,Search
47043,39,F,United States,27565,Search
44329,22,M,United States,27565,Search
43055,66,F,United States,27565,Facebook
23897,63,M,United States,27565,Search
27169,45,F,United States,27615,Search
60546,54,F,United States,27615,Email
38432,62,F,United States,27615,Search
32181,29,M,United States,27615,Facebook
39972,60,F,United States,27615,Search
42979,54,F,United States,27609,Search
21134,24,F,United States,27609,Email
76168,30,M,United States,27609,Organic
53248,47,M,United States,27609,Search
54316,61,F,United States,27609,Search
859,63,M,United States,27609,Search
28170,29,F,United States,27609,Email
52292,39,F,United States,27609,Search
28535,52,M,United States,27614,Search
48894,67,F,United States,27614,Search
7110,14,F,United States,27614,Organic
75528,57,M,United States,27614,Search
28502,22,F,United States,27614,Search
83322,43,F,United States,27614,Search
60738,15,F,United States,27529,Search
84603,22,F,United States,27529,Search
25691,18,F,United States,27529,Search
9697,54,F,United States,27529,Search
39175,51,F,United States,28334,Search
62309,20,M,United States,27604,Search
96688,29,F,United States,27604,Search
57791,20,M,United States,27604,Search
49240,36,F,United States,27604,Search
79196,63,F,United States,27604,Search
2255,37,M,United States,27604,Search
39673,55,F,United States,27604,Search
21179,54,F,United States,27604,Search
21597,37,F,United States,27604,Search
20362,60,F,United States,27604,Organic
24125,21,M,United States,27587,Search
50263,70,F,United States,27587,Search
44084,43,M,United States,27587,Organic
97265,59,F,United States,27587,Search
18231,45,M,United States,27587,Search
27135,23,M,United States,27587,Organic
98112,12,M,United States,27587,Display
38359,27,M,United States,27587,Search
21902,25,M,United States,27587,Organic
44378,50,F,United States,27587,Search
79868,28,F,United States,27587,Search
48178,36,F,United States,27587,Search
79131,46,F,United States,27610,Email
24362,23,F,United States,27610,Organic
52397,27,F,United States,27610,Search
56613,57,M,United States,27610,Search
78715,41,M,United States,27610,Search
90335,53,M,United States,27610,Organic
99581,30,F,United States,27610,Search
75881,44,F,United States,27610,Search
35209,27,F,United States,27610,Search
47209,45,F,United States,27616,Search
73427,25,M,United States,27616,Organic
84671,19,M,United States,27616,Organic
64372,70,F,United States,27616,Organic
41601,58,M,United States,27616,Organic
21401,23,F,United States,27545,Organic
58953,20,M,United States,27520,Search
27989,54,M,United States,27520,Search
71089,34,F,United States,27520,Search
46162,27,F,United States,27520,Search
56761,25,M,United States,27520,Organic
17234,27,F,United States,27520,Organic
56901,26,M,United States,27537,Search
54719,17,M,United States,27537,Organic
24777,29,M,United States,27591,Organic
49062,64,F,United States,27591,Email
83492,56,M,United States,27591,Search
63950,52,M,United States,27527,Search
87080,23,F,United States,27527,Search
16490,33,M,United States,27527,Search
75205,44,M,United States,27577,Organic
63461,13,F,United States,27577,Search
75436,20,M,United States,27577,Search
86127,38,F,United States,28328,Search
5375,68,M,United States,28328,Facebook
51887,52,F,United States,28328,Search
72189,31,M,United States,28328,Organic
3850,25,F,United States,28328,Search
7999,44,M,United States,27597,Facebook
20833,52,M,United States,27597,Search
51580,60,F,United States,27597,Facebook
6113,29,F,United States,27549,Search
68847,49,F,United States,27549,Search
71263,51,M,United States,27549,Search
29379,43,F,United States,27549,Search
12699,17,M,United States,27549,Search
51380,46,F,United States,27549,Search
58699,43,M,United States,28451,Search
10721,32,M,United States,28451,Organic
90270,30,M,United States,28451,Search
23763,24,F,United States,28451,Search
63219,67,M,United States,28451,Search
66062,58,M,United States,27530,Search
32779,50,M,United States,27530,Search
15426,41,M,United States,27530,Search
18984,19,M,United States,28401,Search
70079,38,F,United States,28401,Search
45786,62,F,United States,28401,Search
84899,18,M,United States,28401,Search
28035,26,F,United States,28401,Search
58044,25,M,United States,28412,Search
76260,26,M,United States,28412,Search
32604,32,F,United States,27534,Email
92780,45,F,United States,27534,Search
69053,28,M,United States,27534,Organic
39993,66,M,United States,27534,Search
8841,13,F,United States,27893,Search
97627,26,M,United States,27893,Search
96479,29,F,United States,27893,Search
38770,26,F,United States,28403,Search
73077,62,F,United States,28403,Search
51956,47,M,United States,28403,Display
21590,67,M,United States,28403,Search
71304,40,M,United States,28405,Search
87449,34,F,United States,28405,Search
57769,27,F,United States,28405,Organic
98649,62,M,United States,28405,Organic
21493,47,M,United States,28405,Search
48532,36,M,United States,28405,Facebook
8103,39,M,United States,28409,Organic
10436,27,M,United States,28409,Facebook
70,57,F,United States,28409,Search
53428,20,M,United States,27804,Organic
8624,40,M,United States,27804,Search
88842,47,M,United States,27804,Search
46145,44,M,United States,28411,Search
51221,43,M,United States,28411,Search
10111,37,F,United States,28411,Search
72473,45,M,United States,28411,Search
65994,70,M,United States,27870,Email
73658,60,M,United States,27870,Facebook
24181,46,F,United States,27870,Search
6652,21,M,United States,27870,Organic
95480,61,F,United States,27870,Organic
82412,26,M,United States,27870,Search
48915,16,F,United States,27870,Organic
4354,56,M,United States,28540,Email
81281,28,F,United States,28540,Organic
21639,44,F,United States,28540,Search
88024,20,M,United States,28540,Search
40257,18,F,United States,28540,Search
44961,54,M,United States,28540,Search
35776,58,M,United States,28540,Search
49623,42,F,United States,28540,Search
13103,65,M,United States,28540,Search
53598,60,F,United States,28540,Search
96992,30,F,United States,28540,Search
95184,43,M,United States,28540,Email
97446,62,M,United States,28540,Facebook
92420,15,F,United States,28540,Search
6771,15,F,United States,28590,Search
44509,35,F,United States,28546,Search
10525,63,F,United States,28546,Organic
87179,67,F,United States,28546,Search
76042,29,F,United States,28546,Search
56127,34,F,United States,28546,Search
85517,42,M,United States,28546,Facebook
17716,50,M,United States,28546,Search
75207,54,F,United States,27834,Search
1224,36,M,United States,27834,Search
50771,61,F,United States,27834,Search
33673,41,M,United States,27834,Facebook
90881,58,M,United States,27834,Display
53013,23,M,United States,27834,Email
74655,28,M,United States,27834,Search
97272,20,M,United States,27834,Organic
51281,66,F,United States,27834,Search
46742,38,F,United States,27858,Search
50851,43,F,United States,27858,Organic
45017,61,F,United States,27858,Organic
68881,36,M,United States,27858,Display
57291,61,F,United States,27858,Organic
55263,26,M,United States,27858,Search
48701,61,F,United States,28562,Search
88906,30,M,United States,28562,Organic
84884,25,F,United States,27889,Display
91918,44,M,United States,27889,Search
47613,50,F,United States,27889,Search
69797,57,F,United States,28560,Display
1567,66,F,United States,28560,Search
80574,37,F,United States,28560,Search
36119,55,F,United States,27909,Organic
91560,46,F,United States,27909,Search
78697,65,F,United States,27909,Organic
45070,17,M,United States,27909,Organic
62240,66,F,United States,27909,Search
99254,60,F,United States,58701,Search
67071,58,F,United States,58701,Search
22831,28,F,United States,58701,Search
44063,27,M,United States,58503,Search
10435,18,F,United States,58501,Search
59369,16,M,United States,58501,Search
92713,57,F,United States,58504,Search
36371,51,F,United States,58504,Search
95543,58,F,United States,58504,Email
40516,66,F,United States,58504,Search
39316,23,M,United States,58201,Search
30296,69,M,United States,58201,Search
95095,22,M,United States,58201,Search
92747,32,M,United States,58201,Search
79905,35,M,United States,58201,Search
83035,50,F,United States,58078,Search
20200,57,M,United States,58078,Search
71385,39,F,United States,58078,Search
96260,16,F,United States,58078,Search
37050,58,F,United States,58078,Search
5493,50,M,United States,58078,Display
3930,19,F,United States,58104,Search
89469,58,M,United States,58104,Search
58305,54,F,United States,58104,Facebook
31065,28,F,United States,58104,Search
73839,15,F,United States,58104,Search
67464,57,M,United States,58102,Search
67935,60,F,United States,58102,Facebook
87279,59,M,United States,58102,Search
28958,54,M,United States,58103,Search
90266,26,M,United Kingdom,BT78,Search
58134,43,M,United Kingdom,BT78,Search
42864,47,M,United Kingdom,BT78,Search
58541,61,F,United Kingdom,BT78,Search
23014,66,M,United Kingdom,BT78,Search
60046,33,M,United Kingdom,BT78,Search
24693,24,F,United Kingdom,BT78,Search
43450,27,F,United Kingdom,BT48,Search
9560,68,F,United Kingdom,BT48,Search
38363,48,M,United Kingdom,BT48,Search
50834,36,F,United Kingdom,BT48,Search
25091,64,F,United Kingdom,BT48,Facebook
3491,63,M,United Kingdom,BT48,Organic
38570,39,F,United Kingdom,BT48,Search
96947,22,M,United Kingdom,BT48,Search
73592,22,M,United Kingdom,BT48,Organic
48481,37,F,United Kingdom,BT47,Display
78873,54,M,United Kingdom,BT47,Search
69267,25,M,United Kingdom,BT47,Facebook
73011,17,M,United Kingdom,BT47,Email
18564,63,F,United Kingdom,BT47,Search
24645,17,F,United Kingdom,BT45,Search
94936,70,F,United Kingdom,BT45,Organic
45458,20,F,United Kingdom,BT45,Search
52873,63,F,United Kingdom,BT45,Facebook
30736,40,M,United Kingdom,BT51,Search
27161,14,F,United Kingdom,BT51,Email
38854,23,M,United Kingdom,BT51,Search
25220,34,F,United Kingdom,BT71,Search
12887,57,F,United Kingdom,BT71,Search
99982,49,F,United Kingdom,BT71,Search
86474,49,M,United Kingdom,BT71,Organic
41707,16,F,United Kingdom,BT71,Search
88716,28,M,United Kingdom,BT60,Search
92486,14,M,United Kingdom,BT60,Search
51252,62,F,United Kingdom,BT35,Search
42882,27,M,United Kingdom,BT35,Facebook
16399,63,M,United Kingdom,BT35,Search
89629,67,F,United Kingdom,BT35,Email
40804,53,F,United Kingdom,BT35,Search
25063,57,M,United Kingdom,BT35,Organic
70788,25,M,United Kingdom,BT35,Search
74265,30,F,United Kingdom,BT62,Search
87638,30,M,United Kingdom,BT62,Search
83372,59,F,United Kingdom,BT62,Organic
30580,20,M,United Kingdom,BT62,Organic
50286,59,M,United Kingdom,BT62,Search
36022,46,F,United Kingdom,BT53,Email
88876,50,M,United Kingdom,BT53,Search
80268,18,F,United Kingdom,BT53,Search
2575,12,M,United Kingdom,BT53,Search
74568,49,F,United Kingdom,BT66,Search
42480,19,F,United Kingdom,BT66,Search
34304,19,F,United Kingdom,BT66,Organic
62555,40,M,United Kingdom,BT66,Email
16665,66,F,United Kingdom,BT66,Search
85910,67,M,United Kingdom,BT41,Display
81857,35,M,United Kingdom,BT41,Search
86237,65,M,United Kingdom,BT41,Search
41875,32,M,United Kingdom,BT32,Organic
7315,69,M,United Kingdom,BT32,Search
95353,30,F,United Kingdom,BT32,Search
83629,30,F,United Kingdom,BT32,Search
70295,20,M,United Kingdom,BT42,Search
54424,23,M,United Kingdom,BT42,Search
35896,30,F,United Kingdom,BT42,Search
38892,41,F,United Kingdom,BT42,Search
59477,21,F,United Kingdom,BT42,Search
99282,15,F,United Kingdom,BT42,Organic
83603,62,M,United Kingdom,BT42,Search
18443,50,M,United Kingdom,BT42,Search
63513,27,M,United Kingdom,BT28,Search
39105,18,F,United Kingdom,BT28,Search
30624,53,F,United Kingdom,BT28,Search
87566,15,M,United Kingdom,BT28,Search
4443,43,M,United Kingdom,BT34,Search
65716,32,F,United Kingdom,BT34,Search
95828,67,F,United Kingdom,BT34,Search
54629,33,M,United Kingdom,BT34,Search
21431,18,F,United Kingdom,BT34,Search
72909,14,F,United Kingdom,BT34,Search
42935,65,F,United Kingdom,BT14,Search
91010,31,M,United Kingdom,BT14,Facebook
36451,55,M,United Kingdom,BT14,Search
61507,51,M,United Kingdom,BT14,Search
15187,61,F,United Kingdom,BT14,Search
44420,39,F,United Kingdom,BT12,Search
43516,21,F,United Kingdom,BT12,Search
94711,36,F,United Kingdom,BT36,Search
80173,69,F,United Kingdom,BT36,Search
3135,21,F,United Kingdom,BT36,Search
41754,18,M,United Kingdom,BT36,Facebook
1051,67,F,United Kingdom,BT36,Search
51182,67,F,United Kingdom,BT36,Search
4731,20,M,United Kingdom,BT9,Search
58456,47,F,United Kingdom,BT9,Organic
50935,38,M,United Kingdom,BT9,Search
43941,68,F,United Kingdom,BT8,Search
65984,36,F,United Kingdom,BT8,Email
14192,19,M,United Kingdom,BT8,Display
58109,13,M,United Kingdom,BT8,Search
95208,34,M,United Kingdom,BT8,Facebook
6696,52,M,United Kingdom,BT8,Email
27540,55,M,United Kingdom,BT6,Search
3149,34,F,United Kingdom,BT6,Search
89541,54,M,United Kingdom,BT6,Organic
29867,59,M,United Kingdom,BT5,Search
59504,26,F,United Kingdom,BT5,Organic
3408,27,F,United Kingdom,BT5,Search
84678,26,F,United Kingdom,BT5,Search
31707,20,F,United Kingdom,BT38,Facebook
35836,14,F,United Kingdom,BT38,Search
84870,49,F,United Kingdom,BT38,Search
53776,12,M,United Kingdom,BT38,Search
92969,27,M,United Kingdom,BT38,Organic
21430,37,F,United Kingdom,BT23,Email
11392,65,M,United Kingdom,BT23,Search
49744,37,M,United Kingdom,BT23,Search
30327,44,F,United Kingdom,BT23,Search
24709,56,F,United Kingdom,BT23,Search
30590,39,F,United Kingdom,BT30,Search
34279,42,M,United Kingdom,BT30,Facebook
26447,20,M,United Kingdom,BT30,Organic
28195,69,M,United Kingdom,BT30,Search
32808,18,F,United Kingdom,BT19,Search
6931,47,M,United Kingdom,BT19,Facebook
9811,30,F,United Kingdom,BT19,Search
85473,17,F,United Kingdom,BT19,Search
7821,58,F,United Kingdom,BT19,Search
18328,45,M,Australia,820,Search
7742,59,M,Australia,820,Search
23357,40,M,Australia,820,Search
50108,30,M,Australia,820,Search
24376,62,F,Australia,810,Search
6289,61,F,Australia,810,Search
93271,70,F,Australia,810,Search
98137,50,F,Australia,832,Organic
32936,37,F,Australia,836,Organic
46957,70,M,Australia,872,Display
47215,32,M,Australia,872,Search
93566,54,F,Australia,872,Search
43338,23,F,Australia,850,Search
50737,63,M,Australia,822,Search
12282,57,F,Australia,870,Display
37491,66,F,Australia,873,Search
68261,65,F,Australia,860,Organic
46027,30,F,Australia,860,Search
65360,37,F,Australia,880,Search
68515,18,F,Spain,64700,Search
52007,40,F,Spain,64700,Search
22302,39,M,Spain,64700,Email
68840,57,F,France,64700,Search
48194,30,F,France,64500,Search
90157,14,M,France,64310,Search
11021,32,F,France,64310,Search
44316,47,M,France,64310,Organic
36347,19,F,France,64210,Search
37212,17,F,France,64200,Search
2669,14,M,France,64200,Organic
58596,19,F,France,64200,Organic
75364,14,F,France,64200,Search
10535,53,F,France,64600,Search
32812,45,M,France,64600,Search
64012,26,M,France,64600,Search
35028,14,F,France,64600,Search
43452,63,M,France,64600,Organic
23734,60,M,France,40220,Search
36778,28,M,France,64100,Organic
87379,29,M,France,64100,Search
84878,52,F,France,64100,Organic
43562,60,F,France,64100,Search
4160,18,M,France,64100,Search
41292,25,M,France,64100,Search
57625,31,M,France,64100,Search
32397,27,F,France,64250,Search
72503,48,F,France,64990,Display
10054,42,M,France,64990,Search
62776,40,M,France,40390,Organic
94012,33,F,France,40230,Search
18065,47,F,France,40230,Search
10229,43,F,France,40230,Organic
55992,44,M,France,40230,Search
89410,19,M,France,64240,Search
16486,24,M,France,64240,Organic
46362,53,F,France,64240,Search
78892,43,M,France,40200,Organic
95545,64,M,France,40200,Search
77642,44,F,France,33260,Facebook
29951,32,M,France,33260,Search
42292,50,M,France,33260,Search
23631,23,F,France,17000,Search
74255,41,M,France,17000,Email
58930,47,M,France,17000,Facebook
52483,20,M,France,17000,Search
87301,42,F,France,17000,Search
29166,48,M,France,40300,Display
14043,30,F,France,40300,Search
16692,50,M,France,40300,Search
96049,52,M,France,40300,Organic
56185,59,M,France,40990,Search
13743,68,F,France,40990,Search
24560,49,M,France,40100,Search
16204,46,F,France,40100,Search
67965,64,F,France,40100,Display
26701,35,M,France,33470,Search
7036,28,F,France,33470,Search
66355,44,M,France,40180,Email
63195,34,F,France,40180,Facebook
658,49,M,France,17230,Search
18082,29,F,France,17230,Search
32586,62,M,France,17230,Search
54425,51,F,France,17200,Search
17300,16,M,France,17200,Search
6049,50,M,France,17220,Search
34652,65,M,France,17300,Organic
76055,68,M,France,33380,Facebook
22025,19,F,France,33380,Search
12480,19,M,France,33340,Email
24562,65,F,France,33340,Search
98220,19,F,France,33340,Search
1356,58,F,France,17600,Search
4698,47,M,France,17600,Search
61318,45,F,France,17600,Search
70574,36,F,France,17600,Display
61019,15,F,France,33480,Organic
29700,34,M,France,33480,Email
98463,61,F,France,33480,Organic
25789,17,M,France,17120,Search
18696,66,M,France,17430,Search
26080,38,F,France,17430,Search
33790,60,M,France,17430,Search
10189,51,F,France,17430,Search
23964,36,F,France,17430,Search
37205,61,M,France,33127,Search
16042,14,F,France,17170,Search
87736,64,M,France,17170,Search
19697,34,M,France,33160,Search
76866,55,F,France,33160,Search
60560,18,M,France,33160,Search
6953,63,M,France,33160,Search
75149,43,F,France,33160,Search
16320,40,M,France,33160,Search
5929,25,F,France,33160,Search
90144,69,M,France,33160,Search
60988,70,F,France,33160,Email
64829,50,F,France,64300,Facebook
42131,44,F,France,64300,Organic
92089,48,M,France,64300,Organic
97898,42,M,France,17700,Search
17044,36,F,France,33610,Organic
43564,25,F,France,33610,Search
27596,29,F,France,33610,Search
26837,68,F,France,33610,Search
82215,18,M,France,33700,Search
95511,29,M,France,33700,Search
91121,69,M,France,33700,Search
43508,52,M,France,33700,Search
19090,41,M,France,33700,Organic
21064,27,F,France,33700,Search
6767,36,F,France,33700,Search
85216,61,F,France,33700,Search
16744,64,F,France,33700,Search
94211,12,F,France,33700,Search
21274,27,M,France,33600,Search
85975,42,F,France,33600,Organic
68064,66,F,France,33600,Search
53897,26,M,France,33600,Search
57143,65,F,France,33600,Search
71536,48,F,France,33600,Search
34275,13,M,France,33600,Search
24213,44,M,France,33600,Search
97208,28,F,France,33600,Search
98186,21,M,France,33600,Search
41125,13,F,France,33320,Email
21955,13,F,France,33320,Search
97106,13,M,France,33320,Search
5193,22,F,France,33320,Email
14760,61,M,France,33320,Search
22704,48,F,France,64400,Search
88154,25,F,France,64400,Search
74401,41,F,France,64400,Organic
27335,32,M,France,33390,Facebook
51574,51,M,France,33390,Search
28595,19,F,France,33290,Search
82033,38,M,France,33290,Search
53724,69,F,France,33290,Search
4601,14,F,France,33200,Organic
84656,57,F,France,33200,Search
83984,68,M,France,33200,Search
27927,43,M,France,33200,Search
57708,49,M,France,33200,Search
11979,18,F,France,33170,Search
80197,48,F,France,33170,Search
71834,61,F,France,33170,Search
7712,32,F,France,33110,Search
88351,38,M,France,33110,Search
78648,13,M,France,33110,Search
75348,42,M,France,33110,Organic
13906,37,M,France,33520,Search
69898,43,M,France,33520,Search
1577,44,M,France,33400,Search
44530,58,F,France,33400,Search
36933,15,F,France,33400,Organic
18476,45,F,France,33400,Display
65641,65,F,France,33400,Search
51194,28,M,France,33400,Search
93552,70,F,France,33400,Search
60629,70,F,France,33000,Search
65811,25,F,France,33000,Search
85280,44,M,France,33000,Search
9085,62,M,France,33000,Organic
30258,65,F,France,33000,Search
78064,47,F,France,33000,Search
64461,57,F,France,33000,Search
36427,58,M,France,33000,Search
31365,52,M,France,33000,Search
37248,53,F,France,33000,Display
24334,55,M,France,33650,Search
42154,25,M,France,33650,Search
44915,59,M,France,33650,Search
7328,50,F,France,33650,Search
65570,53,M,France,33800,Search
99416,13,F,France,33800,Email
13521,65,F,France,33800,Search
12102,19,M,France,33800,Search
60158,17,M,France,33800,Facebook
23027,66,M,France,33300,Display
71171,21,F,France,33300,Search
70936,68,M,France,33300,Search
39629,68,M,France,33300,Email
2397,43,F,France,33300,Search
68368,27,M,France,33300,Search
57006,24,M,France,33710,Email
57203,20,F,France,33100,Search
16547,41,M,France,33100,Search
48432,39,M,France,33100,Search
63862,53,M,France,33100,Search
65436,15,F,France,33100,Display
79674,60,M,France,33100,Facebook
93036,32,M,France,33130,Search
8869,70,F,France,33140,Search
84726,57,F,France,33140,Organic
25724,44,M,France,33140,Organic
3116,65,F,France,33150,Search
36954,66,F,France,33150,Search
70320,48,F,France,33310,Search
48540,65,F,France,33310,Search
12591,24,M,France,33310,Search
18860,36,F,France,33310,Organic
45628,23,F,France,33270,Search
18895,13,F,France,33270,Search
88895,12,M,France,17800,Organic
70983,41,M,France,17800,Search
76845,43,F,France,33440,Facebook
74047,54,M,France,17400,Search
45799,46,F,France,40000,Display
52521,17,F,France,40000,Facebook
18855,67,M,France,40000,Search
63816,62,M,France,40000,Facebook
39071,16,M,France,79000,Search
93184,12,M,France,79000,Search
97424,50,M,France,79000,Organic
42956,65,M,France,79000,Organic
66545,27,F,France,79000,Search
42542,46,M,France,79000,Search
51314,70,M,France,79300,Search
18457,28,F,France,33370,Search
9691,13,M,France,33450,Search
16556,31,F,France,33450,Search
99783,15,F,France,33450,Search
21319,43,M,France,64140,Search
16657,44,M,France,64140,Search
59103,45,M,France,64140,Facebook
92848,39,M,France,64110,Search
38618,54,M,France,33240,Search
58726,45,F,France,79230,Search
83511,19,F,France,79230,Facebook
96578,37,F,France,33620,Facebook
87858,67,F,France,64000,Search
59324,53,M,France,64000,Search
97057,44,F,France,64000,Search
88043,52,F,France,64000,Search
44797,41,F,France,64000,Search
75441,67,M,France,16100,Search
35872,35,F,France,16100,Search
82637,62,M,France,16100,Search
51434,31,M,France,16100,Search
24220,25,M,France,64320,Organic
27047,68,F,France,64320,Search
95962,14,M,France,33210,Facebook
